N	@matiasrivero21 Matíasss...empezó la tormentaaa!! Truenos y llovizna ...ayer sismo....QUIERO SALIR CORRIENNNDDDOOO!!
NEU	@SnipShit_ Yo tengo un par, pero son sólo R 
P	Tumbes me trae buenos recuerdos
NEU	Dios santo alexis me ha tenido casi llorando y ahora viene a calmarme ochenta vidas después este chico
NEU	Yo me quería graduar con la camisa rosada
N	Todos sufriendo por el vivoxelron
N	@GarzaaJr No es un bulto y nunca lo ha sido @GarzaaJr es un luchador Novato que ha madurado muchísimo desde que llegó a @luchalibreaaa
NEU	2 meses que parecen una eternidad. no sabes como me haces falta mi querida abuelita
NEU	Btw me voy despertando, hola
N	Ultimo Día De Vacaciones Ya El Lunes A La Escuela Noooo!
N	Lo siento mucho  bueno, os he dejado un vídeo de hype para el stream de mañana, que va a ser fuertesito
N	Mis tenis fueron las primeras en ser compradas y no han llegado todo el mundo con tenis nuevas y yo aquí, zad.
N	Me da miedo venir a esta clase de lugares no vaya a ser que me tope a algún conocido
N	@Eduardo_Pers Ps que las exterminen. Por mi salud mental  (y pa que pueda dejar de hacer el ridículo por la calle jajajaj)
P	Tengo que empezar con buena actitud el dia de mañana para hacer válidos mis propósitos de año nuevo
NEU	@alem4p buen punto a mi la lectura me llevo a otro lado. Creo que depende de que te dieran a leer
NEU	@mikkielias estes donde estes quiero que sea feliz, y te quiero ver en la tv SAZÓN MICHELA VUELVE A
N	@david_bonilla no poderme quedar el sábado al evento familiar de la @tarugoconf me jode, pero la familia me necesita en BCN 
N	@VioletaTrujillo eso no es sielto 
N	Me duele saber que en mis relaciones soy super fiel y pendeja y al final resulto ser la mala o por pena "No te quería hacer daño" chsm
NEU	Lo bueno: Ya voy de regreso y nos podremos ver. Lo malo: No me contesta los mensajes.
N	@__el_Negro ah mae que duro eso en este día
P	@guillevaldes Que lindo está @cuervotinelli hoy todo de Azul , alguna vez te dije que vos SOS La Madrastra Perfecta  bella mujer!!
N	@elsamariadelca1 ESCRITO de él para estos días 2Tes:2:9)con GRAN PODER y señales y prodicios mentirosos( ILISIONES fornicarias Ap:18
N	@polux_prm Impresionante. Una pena que hoy no pueda hacer una foto del atardecer.. P.d Gracias guapiño 
NEU	@anamablaba buena idea, anis, pero ellos saben que yo ni un pancake puedo hacer bien
NEU	@moriuper hola! No, ya no hay más sur
P	@BlasAuryn si es que no puedo olvidar cuando te viii, imposible. Que resumiendo, no te puedo olvidar  y no lo haré jamás chiqui
N	Los globos verdes se re pierden con el mosaico ese
P	@_aitor la verdad es que tiene buena pinta. Investigaré, gracias 
P	@unculemadrid si al final acabamos hablando un rato, era muy simpática  @jovigobi
N	@ALMA13 ha sucedido que familiares cobran por el pensionista y les roban. Incluso hay denuncias al respecto, cuidemos a los pensionistas
P	Mi bebé primero reniega porque tiene hambre, y cuando ya comió un montón, reniega porque está muy llena. La más linda es
P	salir de trabajar, mirar un par de cosas del canal e irme al cine a ver mascotas con los amigos¡ planazo de sabado  
NEU	aunque sea una putaaa ajajajaja re desesperado
N	@HuaweiMobilePe porque mi equipo G8 se calienta demasiado y la bateria se baja rápido
P	@MsVelouria21 Pero pero porque eres muy guapa 
N	Durmiendo tan rico y sólo me hablan para chingar.... Y dicen q yo soy el q tiene una vida de mierda y bla bla bla
N	Pobre pablo  es que soy yo
NEU	@sepuedevivir la amo, qué hay de cierto en que a las serpientes nos dan cascotazos todo el año? 2016 fue suficiente... Tierra here
NEU	@meiermq y mejor seria si le en cuentan a un Ramirez.
P	Qué bonito es entrar a tu correo y que dos empresas, al mismo tiempo, te confirmen un fuerte auspicio
N	@melangelesvc Ni tamales, pierna, "fresquitos", queque... nada!
P	que feliz voy a ser a las 3 
N	Todo el dia esperando llegar a casa y comer helado casero, pata encontrarme sin luz y el helado hecho agua putamadreeeeeee
NEU	@Marcenuela son los leggins esos que son como de lycra?  Quiero unos pero sólo los encuentro de talla única y mis muslos son gordis.
P	Pero llegar al hogar me da inmediata alegría en el corazón. Y así es como mis días cierran bonito desde hace un tiempo.
N	Creo que soy muy rencorosa
P	@pilar_diz Buenooo, claro que si y a @chefidiaz se le está pegando...Pero es estupendo. Scoop. No dejéis de verla. 
NEU	@DafneCa1 estaba pensando en preguntarte sí ibas a ir jaja :v,el jueves nos vemos allá me voy a sentir raro por que todos ya se llevan
N	Uno no decide de quién se enamora, solo pasa chingaos
NEU	@marielabrenesv Ah entonces a ver primero Stranger Things, además que son menos episodios. Voy a ver si la empiezo ya
NEU	@kurokatze_ si es eso  pero bueno yo que se cada uno tiene sus gustos porque xd amiks
P	@FedeOrtegaV Ojalá lo consiga, pero también ojalá la empresa del concierto le dé otra como sorpresa o algo así
NEU	Volviendo a la actividad en #PlanetaInquietante con otro curioso hallazgo en Canelas.  #Portonovo
N	Que cargados de odio están tengan se escuchen música abracen salgan de vez en cuando con los suyos y vera como se le quita
P	@YurikitoKSP que bien yuriko. Felicidades
N	@PGimenezFuentes @CiudadanosCs paso, paso de tener que definir que es o no es una ostia, que por ahi te escaqueas 
N	Cuando me pongo a dieta mas se me antojan las cosas delis ni modo a seguir comiendo melón
N	A todos se les antojo que les hablara a wpp o snap hoy y tengo que recordarles que mi cel esta roto
N	@MurrietaObed pues si  y realmente la pase muy mal el es como mi segundo papá, crecí con el y todo lo que se de fut es por el
NEU	¿Qué tipo de proyecto de diseño es tu preferido @Marinachan555 ? #DíaDelDiseñadorGráfico
NEU	se supone que ya grabaron para mañana no? entonces ya saben quien sera eliminado y por sus caras tal vez sea guerrero
N	Que horrible ser tan Celosa
NEU	El día del hombre pasó desapercibido por las mujeres, si fuera al revés no nos perdonan
P	@sitgesfestival Genial!! Vendrá @RachelNichols1 ?? Saludos y buen día! 
P	Me siento tan feliz esta semana cerró bien
N	Tengo ganas de bronca estoy aburrido, proximo tweet abro el cajon de mierda 
P	@Jimmychinchay @canalN_ bien sra presidenta, se predica con el ejm, muy bien!!!!
P	@EntelPeru ningún inconveniente. Excelente servicio! 4G al máximo... Felices fiestas navideñas
N	Mami se acaba de ir y ya la extraño
NEU	O mejor que me digan "vamos a comer un helado" y ya.. Ocupo salir
P	Me gusta dar los buenos días BUENOS DÍAAAAS!
N	@prxttytimebomb @emimartinez_98 Si es que odio a muerte a la nueva Harley que quieres 
N	ola wapa k tal stas?? spero k no seas una sorra kmo las otras xikas - machirulo QUÉ COJONES JAJSAKJKJSADJJSJASJAJAJA
P	@CdeCiencia Bueno, el frío es lo de menos, siempre te puedes poner un buen abrigo 
P	Libros que enganchan desde la primera página y hacen que el tiempo vuele....! Buenisismas noches 
P	@CataDiaz100 ah nno perdon mejor dormi t va a hacer bien, comete una bananita
P	@PierinaMz Los más buenazos, son los medio gruesitos y cortados de forma vertical. Según yo.
NEU	No se si dejar mi horario intacto u ocupar esos 4 créditos que me faltaron
P	Que no jo que no soy tan irresponsable 
N	No sé porqué pero ya no me cae para nada, es más me da asquito y antes éramos amigas, aunque creo que ni eso consideraba ella
P	@MarioBautistaMB @mariobautista_ te amo un buen
NEU	MCs ¿Queréis un header como los que hicimos ayer? Háblanos, colabora y échate un free para nosotros y será vuestro. Se agradece RT 
NEU	Sí, ya tomé un decisión y sé que teníamos planes pero mi futuro es primero
P	Buen dia! Elige q cada uno de tus dias sea un milagro! que su dia este lleno de armonia, luz, amor y buenas vibras! Yo elijo ser feliz!
P	Me gusta sacarle una sonrisa siempre que uno le saca solo lágrimas (y)
P	@IvettlyOficial Gracias a ti por todo, por el cariño que brindas a tus seguidores, por ser tan buena, por ser como eres simplemente.
N	@KamilaR94 i told you mi batería es un ridículo, un 10% dura 5 minutos ahora. necesito que arreglen esto ya
P	Solo emociona la primera etapa
N	Se viene la goleada, ya pitale árbitro... O quiten a Ochoa para que no se lo chinguen
NEU	Se suspendió por fuerza mayor mi show en la mina, y ahora qué hago justo el 28 ya se iré al cambio de mando y haré de Ollanta
N	Y mi tl ya está muerta 
P	@ErickValdes_ JAJAJAJAJAJA trague puro brócoli y coliflor con pollo ahorita para echarme las tostadas, me las merezco
P	@grisel_ok muy bien y vos?ando con ganas de algo dulce
P	@vrandrd bueno igual la veré porque el protagonista es muy guapo
N	Lo peor es q las chicas piensan q es chiste, claro como no es chongo de ellas fresh, yo cargo con todo
N	Mae eso si es cierto, ahora nadie (la mayoría) busca tener algo serio
NEU	Estoy esperando aún el directo de @ZooEvolution @WillyrexYT @vegetta777
P	Recién grabado el Nuevo vídeo (Ahora a entrenar una horita y luego baño como algo y me pongo a editar) #BuenLunes Para TODOS #FelizLunes
P	@_fersha_ rajado! Y es un hombre, eso me halaga más, lo compró todo él solito
N	Quiero cambiar de posición el cuarto pero soy tan indecisa que si después no me gusta me voy a sentir mal por una semana
N	@grumimantis20 lo digo en serio me rompes el corazón
NEU	Estoy pensanfo seriamente ir mañana a Bilbao de caza y de compras Ohhh wait pero si yo no salgo de casa
N	Estomago perdón por las mariposas Almohada perdón por las lagrimas Corazón perdón por las lagrimas Cerebro, tenias razón
P	aw Tae lo que daría por poder abrazarte
P	¡Gran ejemplo a seguir Lennon! inspiradora eeriencia "De agilista a empresario #devHangout con @lshimokawa @devacademyla"
NEU	millennial memorial: cambiar contraseña wifi con el nombre del gatito amigo de boabdil que se acaba de morir
N	@Polifack yo es que me asustó muy fácil con el rollo paranormal 
P	@Quesadacid muchas gracias Rodrigo por compartir con nosotros su paso por la Feria del Libro de Benidorm. Esperamos que le haya encantado 
N	@NeckoLol Eu necko que lastima el lunes no se si me puedo quedar hasta tarde :u es dia de semana tengo liceo (secundaria)
P	@TipicaLoca lindas ! y son super mansas ! las fui apurando tocándole las patas traseras y se tomaron su tiempo ! no las apuras mucho...
N	Me enoja que me den ganas de cagar cuando estoy bien cómodo acostado
N	No existen palabras para esta triste noticia. D.E.P Jose Ruben Molina, te extrañare mucho campeón, tenlo por seguro.
NEU	Gripe sal de este puerco trabajador
NEU	#UnLugarEnMiMesa A todas las personas que fueron el mejor respaldo este 2016 Sobre Todo A Ti AMOR
NEU	@Fourty35 Si mañana sigues malita te dedico una canción. (Mía no 
NEU	@treledo Ya pude ver la info, el hoario es de 7.30 a 4, no tenía idea de que se podía solicitar digital, gracias
N	Que decepción que gente que lo es todo te oculte cosas. ¿Tan difícil es decir la verdad?
N	Hacer un inventario forestal es horrible con tanto sol. Me arde todo
NEU	El tiempo está conspirando para que yo no engorde! Es la segunda vez que se larga la lluvia cuando voy saliendo a comprarme bruto postre
N	@eli_rivas10 @Madonna @pedrosola @chabelooficial @LAURAZAPATAM JAJAJAJAJAJA ay te extraño
P	@Lenavg3 jajajaja si si. Buscaré en Pinterest algo así  gracias
N	Tengo que ir al Game a por los comics de panini de este mes (Doc.strange, Masacre y Pantera negra)  y NO tengo ganas de ir 
P	@Alejandro__Ge hay que pulsearla bastante, lo he intentado un par de veces y nada Pero que buena foto mae.
N	@javierandresh amigo mio no se si es más complicado que te hable una piedra o alguien a quien el corazón se le hizo de piedra
NEU	- se llevo los doritos y los frescos - pero no se llevo EL PAN @MarianaCruz04
NEU	Las chicas ya van a salir estoy muy nerviosa y feliz que todo salga bien ⭐
NEU	@dannyviLe Una variante moderna sería que vale la pena hablar bien, así cuando puteás tiene mucho más efecto @mvdsister
N	@tenyexrsgone A mi me jode bastante eso créeme, y mas aun que de acá ni del hotel salieran, no se porque siempre lo mismo
P	@lirondos Ya lo tenía fichado y tengo ganas de darle uso  ¡¡Gracias!! 
P	Volvemos con energía y carta nueva #Elche #ColumpioBar https://t.co/9zwgh0fkrQ
N	#Gasolinazo tema para ubicar nuestra realidad nacional, hasta el jefe nos pide nuestro punto de vista #horasad
P	@oh_gabi genial! Ahora ya mucho mejor que con las tres primeras aún así todavía hay cosas que pulir 
P	Claro @SarahnChile El networking y creación de contactos siempre ayuda para futuras oportunidades de negocio y trabajo
NEU	Necesito urgente entrar a la gimnasia y al gimnasioo
P	@MHackem @mechibasso Tampoco es para tanto, vienen en pack de 2X1 con vaso incluido y es más costo-efectivo
N	Ese momento en que tienes que decidir algo ya y no tener una idea que es mejor
P	Gracias Victorerubio por recomendarme el seguimiento de @MandalaBeach. Artistas de talla internacional, monólogos y musica en directo 
P	No, solo quiero bailarte la medusa loca en privado  @GuiasTacticasES
N	Me encanta cuando alguien viene a comer, y cuando empiezan a hablar de mis decisiones académicas y tengo que irme para no explotar 
P	Lo bueno de los cómics de Star Wars es que los venden en cualquier sitio. Ni tiendas especializadas ni ná, en el Hipercor o el Alcampo 
N	@chrchaves jale, traidor, vendido a la corona española!
N	@KarennPladaa estamos en la misma soy pobre y sin ropa
N	@MayezPalacios No mames! No son fieles ni a su propia raza!!! Ya no sé que esperar lo malo es que tengo una coneja y es igual. Complot
NEU	@IvanxPolo y la melena pa cuando 
P	@YazarethPalomo te extraño tanto mi amor
NEU	Hasta las últimas consecuecias #Abrahamers #Lealtad
N	Terminarán odiándome, como casi todos los padres que me conocen
N	Todo lo bueno que pase en el año. Poco a poco se esta perdiendo... Ups and downs...
P	@florguedes24 todo en un solo día é foda pero ta sabelo tamo ahí gracias por todo
NEU	@Bunnlock Joe  A mí me duran mazo pero sí que pensé en pillarme un primer para otros que no me vayan tan bien 
N	Estoy muerto de hambre pero no puedo hacerme la cena todavía porque está mi compañero de piso cenando y no quiero cenar con él 
NEU	@Maluavi @edmed82 @figuerescr invitadísimo a hacer las cosas diferente, hay que involucrarse y dar espacios a la mejor gente.
P	Fue MEJOR que algunas personas se fueran para conocer a otras
N	@_anatabeira no ! lo que pasó es que me agarró en av.giannattasio al lado de TI y no en lugares lindos como a ustedes !
NEU	Haikyuu debería tener alrededor de 4400 capítulos para vivir feliz hasta los 95 años
N	@elbajimenez9 o solo simple mente m ignoras
N	@mechibasso Necesitar se necesita. Claro que hay gente que piensa estar por encima de esas minucias burguesas @Cybertario
P	Lo bueno de verano es que en el grupo hay varios compitas
P	Que chiva pasar debajo del puente de la platina, siempre he querido ...es en serio.
P	al menos con ftwd se me hace más ameno esperar a twd en Octubre 
N	que triste de verdad @Rayados @PueblaFC @PumasMX @SanCadilla
P	@gloriatn -felicidades!!! -sales genial en tu icon -no te conozco casi nada- 
P	Empiezo el año como dije, bien dormida y muy enamorada
P	@dianalaa32 Es una escena de uno de los documentales más respetados sobre naturaleza ('Planet Earth' de la BBC). Dudo que sea montado.
P	@ROSYARANGO dicen que cuidar a un recién nacido es trabajo en equipo, así que yo le cambio el pañal
P	@EvaGelCot DONDE LO VES!!? Es mi programa favorito y sólo encuentro hasta temporada 5-6 y esos ya los tengo vistos 
P	@Extranjerodm exacto, la foto la tomé en la rueda de prensa, pues yo fui al que Fey subio y difundo mis fotos como "esto es lo que hago"
N	Badilla era tan tan guapo que sentí feo cuando me di cuenta
P	Nos fue bien en el parcial , solo nos faltan 4
P	Que dicha que me vale todo lo que todo el mundo diga
NEU	@denisfmendez @anordestado @Cascarelo @GzWika Ponferrada, ya no soy gallego 
P	@mamiauryner1 espero sobretodo tenerla con mi niño  jajajaja. gracias guapa
N	Extraño que me hable y me alegre con sus canciones
NEU	@TeoGarciaEgea @paconadal De nuevo, encantado. Y a mi tampoco me gustan esos titulares tendenciosos. Pero tampoco los opuestos  Saludos.
P	es genial estar incomunicada y desconectada del mundo a veces
NEU	@NeithanWolf @Cinefila_91 @Cinedepatio @SensaCine "Resultad Sobrevives" lo de estar loco funciona  
P	@marianaequi ¡Vientos! Va sanando bien chido. ¡Cuídate mucho esa manita!
NEU	Cerquita de los 4k de elo ya 
N	Que feo se siente o más bien que mal me siento al ver que se están robando un carro y el cabrón te ve cuando lo esta haciendo
P	ONQ16, IBExams, Grad.PrepaTec, VemRD, Grad.IB, ITESM INQ, EMRIA. Fue un buen año #2016 y el que viene, mejor!!
NEU	Hasta luego, Arequipa See you soon (@ Aeropuerto Internacional Alférez Alfredo Rodríguez Ballón (AQP))
N	Ultimamente estoy comiendo muchos macarrones... gracias Señor @marianorajoy sin ti esto no sería posible 
P	Amigos, neta muy neta, hay una probabilidad de irme pa la CDMX, alcen las manos y pídanle a Diosito
N	No hay nada más triste que tener ya +500 en el casino y quedar en ceros
NEU	Todavia no llega el día y ya lo extraño. #MiKevinacho
N	21 medallas de oro de Phelps, eso que?, La seleccion mexicana de fut ganaron 23 hace 4 años! Ah QUEEE??? Nadamás vale por una? Avisenme!
P	@carlosmchef3 felicidades pareja!!! Peazo abuelo va a tener tu hijo....estará pletorico 
NEU	Sería más divertido tw si yo supiera usar cc
P	@TodoMegaDrive esta vez me decanto por la japonesa. P. Me encanta la batalla de caratulas 
NEU	@Migferdi en toda España ahora mismo 
N	Ojala no me diese miedo aprender a usar a aurelion y tener malas partidas con el Pero me pongo tan sad cuando lo hago mal que 
NEU	El 25 de diciembre es para ver películas navideñas y especiales de navidad
NEU	@lux_obrien jajaja enserio? a mi no me anda o bueno creo que no la se usar nose
N	Nunca me había dormido tanto en una película de timburton que raro
NEU	@Valavb así es, aquí estamos pasando algo similar en estos días
N	@hywzz la voz de María al final me mata JAJAJSJAJAJAJ quilla y yo que 
N	Tengo dos orzuelos enquistados en el ojo izquierdo y me hacen la cara muy asimétrica. Me veo raro 
NEU	Mis pequeños Amores no me van a felicitar Hoy es el #DiaDelPeriodista Ya 10 años dedicándome al Periodismo y los que me faltan
NEU	@car_hidalgo lo hacen a diario. Hoy es más palpable por la emergencia. ️
N	Como cuando sigo de vacaciones pero me tengo que desvelar por reportes de servicio social.
P	Pagaré una maleta extra para todos nuestros nuevos momentos juntos
N	tengo como 10 horas de estar mareado y con ganas de vomitar, ya esta bueno verdad.
N	@MarioGorgo @Dennis08481468 @huesopintos eso fue lo peor ! y el cooper no me lo compro ni loco ! tengo mejores opciones y mas baratos !
N	@Ojlla @_FtD_   En TV ves una pequeña parte de la realidad  Y algo me dice que tu conovcimeinto tbn se basa en algunos comentarios en ...
P	No necesitas demasiadas personas para ser feliz, tan sólo a las personas reales que te aprecian por lo que eres. #buenasnoches
NEU	Pero ya siendo serios les respondo algo así como: "Fanon, F. (1965). Los condenados de la tierra. México: Fondo de Cultura Económica."
N	@Combate_ATV impresionante lo que hizo Alejandra por Dios que feo que se hagan de rogar pa competir, falta de humildad. Vamos rojo.....
NEU	@Albert_Rivera @PatriciaReyesCs @europapress  Y el contrato único va a ser posible?  Gracias por la respuesta Bnxes 
NEU	@SalgueroMoya por cada acción cometió como 4 delitos a la vez. Eso se llama concurso ideal. O material. Ya no me acuerdo
P	Apoyen a la Network @MCRoyalPvP !! Esta network tiene futuro !! P hare videos y directos ahi cuando habran
N	@DoloresParis Es que no, ya estoy cansado 
N	@danielperedo17 39 goles en 2016 y va al fútbol peruano? Será su video? No vaya hacer que sea igual que de cuto Guadalupe y Esidio jeje
NEU	@edelacr7 Ely todo bien? no se nada de ti u.u tengo número nuevo! &gt;.;
NEU	Escuchando la hora "hot" de "qué paja" en radio moda
NEU	@ArandaPuig lamentó si le parecí prepotente, pero simplemente respondí a su afirmaciones erróneas. Puede preguntar cuanto quiera.
N	¿Será normal este odio-amor con mi hermana? Ni siquiera me respeta Me mandó a lavarme el culo al río lagarto.
NEU	@SuperPaperEnder Lo habrías hecho con o sin mí 
P	Estoy seguro de que todo va a salir bien, suerte viejita
N	Mis buenas intensiones se fueron a la M cuando descubro que no tengo pegamento y el plano no entra en la base  Entrega 9:00 AM
N	@GuillermoBarqu1 Carepichas esas solo piensan en ellas.
N	@Christ_Campos06 júrelo que lo reconsidero siempre, tengo insomnio y la ansiedad no me deja dormir + tengo e mañana
N	@sabinohernandez #ideamillonaria, no creo que sea tan difícil. Aunque seguro te piden la contraseña, y así no se stalkea a gusto
NEU	Es worth para coger el bonus, pero es mucho más divertido luchar 
NEU	@Alphasniper97 amigo... soy de uruguay... la verdad que aca es complicada la economia.pero de llegar a la ps4 espero cruzarme en batalla
N	En definitiva! Me quedé sin campo para ir a Tacares, ya que me había mentalizado y ya hasta quería ir #percebe
P	Una pizza. Una conversación amena. Amigos. Buena noche
P	Exijo un beso como el de Carl y Enid, que lindoooooo. Wtf #twd
N	Queridos reyes quiero: 1. Voluntad para dejar de tragar... Y ya con eso toda mi vida se resuelve, ah sí bueno y un dragón
NEU	Tio el final de sao 
P	@OlgaMatilde lo bueno que los años se están yendo muy rápido y pronto vendrá el siguiente invierno
P	@faustoponce @ivoox Ok. Gracias. Ten un buen día.
P	estoy a 7 de llegar a los 500 seguidores! gracias a todos !!!! arriba el se !!!! arriba yo pero de unas vergas ricas
P	Son 8:26 y yo ya me estoy visualizando en mi cama durmiendo, cuando salga de trabajar
NEU	Quiero ser flaca y bonita
N	Tener las piernas llenas de picaduras de mosquitos que parecen heridas NO ME HACE GRACIA. 
P	@Flor_pistone hola hermosa!,espero q estes bien yo me voy hacer noni q estoy cansado beso divinaaa
P	@AraMalikian Lo hemos pasado en grande con las 4 estaciones. Una auténtica gozada para toda la familia 
N	Vamos a enfrentarnos un poquito a fotos viejas ) apuf 
N	que triste que mañana empiezo el gym de nuevo
NEU	@RoSo_54 te acordas de lo que decía el ñato al respecto ? pelea a muerte con novick !
NEU	@Txemacg @antoniosanto Yo lo hice en el cole ! Fuimos a trafico un par de días a aprender a circular con bici  (Colegio público)
P	Que bueno cuando terminas el día pensando: que bien me salio todo! chin chin por muchos días así
N	@JohanaGonzalezD y mi pobre hija tragando, no es justo 
N	Me ha picado un mosquito en el dedo gordo del pie y me pica y si me arrasco me hago cosquillas sabeis que sufrimiento estoy pasando?? 
N	@ciberchenet Porque nunca nos toca un arbitro bueno? Hay alguno que sea bueno para el Valencia? 
N	Me veis en persona, no me saludais y luego me hablais para decirme que me habeis visto 
NEU	@clauchoarrionda pquno ladra y ls demas retwitean
P	@Jhovanny920218 la vdd si, jaja pero yo me curo rápido de eso. Ya la perdone. Gracias!!
P	Muchas felicidades @humbertodiaz22 un abrazo con mis mejores deseos
P	@AracelyPeri @AlejandroSanz @CorazonesPeru #girasiropevivo con nuestro Chan hermoso
N	Y si haz dormido con alguien más, SI HOY duermes con alguien porfa no la abraces y no le digas que la quieres
P	@cuervotinelli Buen día P@!! , excelente Viernes , te veo hoy a las 23:00 hs .TQM  !!
N	Hoy transité un rato largo. La frase que más escuché fue "arrepentido... de haberlos votado".
N	Estoy nerviosa y tengo miedo
N	@AletzAGoGo @robblie lo odio!!!, nececito claridad
P	No puedo creer que me haya propuesto dejar de fumar un mes y ya casi lo cumpla
NEU	@manuelortegama4 se llama Wolf, es la mascota #SeSalen en apoyo a los deportistas paralímpicos Más inf https://t.co/KQl89uDr3h
P	@michicheel ay jajaja pero si estoy enamorada de apu
P	Fiesta bananera, día de la cerveza, Semana 14, último día de eeriencia y así no quieren que me vaya de parranda?
P	@MartinCaligaris Tu forma tan linda de decir: Borris Chavez!!! Gracias por el saludo, ya prontito nos vemos, abrazos México papá!!!
NEU	Lo mejor es que nunca me doy por vencido
P	@itsximenab ¡Ánimo! Que la vida valga la alegría y no la pena Dile a tu mamá que qué buena rosca hace
NEU	Ocupo el viernes negro para ver si me compro un tele, el mío se dañó
N	Mi usb de mierda está malogrado y se me borró TODA MI PUTA INFO de eeggll ensayo de argu, monografia de investiga, los extrañaré
P	#Stop. Dios es bueno en todo tiempo
P	Por fin río, caray. Después de lo de ayer, pensé que me iba a deprimir, pero hoy estoy feliz
P	@TipicaLoca que lindo ! en casa entró uno y no podía salir y se dio contra un vidrio y lo agarre para sacarlo y son super suavesitos
N	@RoberHerreraA @ABCDesignated ay amiguito yo esperaba cada domingo para capítulo nuevo
NEU	@JessicaaaFranco yeah! yo lo intente but se veia todo oscuro, luego me dasanimé je...pero estaría bien que todo el fandom lo haga
P	Acabo de etiquetar a mi tía en una cosa. Soy más allá de mi propia tía. Soy la tía de las tías.
P	Plan familia a full, después una linda recorrida por Argentina. ¡Volvimos nuevos y contentos! ¡Viajar y tocar lo máximo!
P	@andynuinsa @NachoSantos7 me dejo congelado. Por algo es el amo de los ratings!!!
P	@clauu_ruiz14 jajajaja te contestaste tú sola hahaha pero sí tienes razón
N	Es mala la calentura #AlexAlAire #SabadosImpactantes #YaFMVilla #Musica #PorSiTeLoPerdiste
N	Es que por las noches en mi cuarto y mi sobremesa me angustio sabéis Me vengo al sofá con el portátil y el ventilador y eso
NEU	Como te elicas algo que no viste venir, ¿Cómo?
NEU	@visigoten el folio lo tenía en cosas de su oficina mi padre, se jubiló y di con el. vi si quién es coordinador general!!
N	Una rosa más y estoy a dos de volverme loco
NEU	@cuervotinelli Podes hablar con el Gurca?? YO SOY PUNTUAL !!
N	Puta gente naca por su culpa ya no me dejo mi mamá ir a partir rosca con mis amigos pónganse a trabajar
P	Es que es taaaaaan bonito 
N	@ManudeOrleans pues yo no hay manera, y eso que tengo recuerdo lejano y de stats tengo una media de 69-70 
N	Y sí, siempre he dicho que la Navidad no se trata sólo de regalos, pero me siento mal porque no he donado regalos para los niños este año
N	Siento que algo malo va a pasar o paso..ahí que instinto de mierda..que se apague que quiero intentar dormir
NEU	Estoy aburrida ... Y nadie esta conectado Bueno CE siempre esta conectad@
NEU	Votado en este no en el otro 
N	Uri por cobarde se fue en la colada. #moisesylos10mandamientos
NEU	@DeLaFigurita Si obvio! unos patines
NEU	Si quieren que aprenda algo de eso dejen esa materia sola un semestre completo, si no como
P	Lo bueno de esta Navidad es que la pase junto a JC y mi mamá lo conoció en persona
N	@enekoolabuenaga seguramente no podré estar online hasta mañana 
NEU	@maxicarroz Hola! Lo armaremos en las próximas semanas y les daremos instrucciones por aquí o por el mail que dejaron en el cuestionario
P	Me hace sentir tan bien al ver a mi ex y no sentir absolutamente nada por el
N	@Yeesus_ @laMaquinaPeru @CSerranoTV ya no es lo mismo
NEU	@JaenRodz jaja gracias igual mido 1.55
N	#FollowMeHDOI por favor singanme estoy triste xq mis artistas favoritos no vienen a mi pais
N	@MichaelPerrinow @Dandastur La pena es que no incluya a modo de extra el original. Con el de consola te lo regalaban con el preorder 
P	Es que es muy guapa 
P	Hoy pasaremos una hermosa tarde con ellos #ShowNavidad #CasaHogarMamáVictoria
NEU	@_alineepa exacto, no va a pasar!! Pero cada quien puede y debe hacer su parte
NEU	Algún día seré puntual, hoy NO es el día
N	Pensé que este día no podía empeorar más y ahora Sali me dice que sus finales acaban un día antes de que me vaya
P	@vicmanini Así es Vic, me gustó mucho Bonito Martes
P	Amanecí lleno de la comilona anoche en el #BNOpenHouse ...pero siempre hay campo para más . A desayunar
P	#felizcumplemichi pasala bien con tus seres queridos exitos en todo en lo k te propongas y exitos en #Bioquimica tambien ) si se puede
NEU	Con esto de la marcha del orgullo heterosexual ya no sé si puedo comer conchitas en la cebichería
NEU	@edo_diaz ¡Hola! Hemos confirmado que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador
P	@seelphy Genial!! Será la última parada antes del estreno en salas 
N	Por desgracia el sorteo que tenía pensado hacer es sólo para gente de Europa  Ya haré más sorteos para todo el mundo!
P	@DiegoPajaron @miguel_prat doble sub-campeón de Europa  algo es algo jaja
N	@josilopez_ @0hmyvolunteer ta voy a llorar, quiero más películas iremos a ver más de jen, pero no será lo mismo, no hay más thg
N	@fernan_caceres Pedro ni lo conoce al tipo. Alguien que es íntimo de Susana, va en una lista del PN, después en otra del PC, cualquiera.
N	Me afeité hace dos días y no me puedo arrepentir más. Ahora aprece que tengo 5 años, y no me toman en serio 
P	@Laura_Jovi pues Floki será el siguiente  Muchas gracias por haberme ayudado 
NEU	@reivajcorrado @_Jesuismarc Alguien sabrá, alguien en ese extraño lugar que es el futuro. Esto es una empresa para la humanidad 
P	Hoy microaventura en #kayak con dos expertos kayakistas Ría de Villaviciosa. @ El Puntal… https://t.co/y7j88bRmYK
N	Que pinche chiste tiene estar "medio alto" si todos aquí están bien pigmeos
N	@charlie10cr seguro las productoras estaban centradas en traer los de siempre
